tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt,metric_scope
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,is_utility_opt,0,indicator,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,is_utility_opt,1,indicator,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,is_utility_opt,0,indicator,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,is_utility_opt,0,indicator,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,10,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,9,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,3,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,6,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,2,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,2,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,2,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,2,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,6,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,same_chi2_decile_id,3,decile_index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.05,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.1,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.15,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.2,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.25,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.3,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.35,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.45,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R004,chi2_demarcation__T2_four_well__sigma_sweep__R004,sigma_value,0.6,dimensionless,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.027979265,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.10975642,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.14636431,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.21894027,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.26356089,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.29352938,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.42174785,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.49079691,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.43286496,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,A_swap,0.30257465,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.22716021,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.38202055,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.4816674,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.65140532,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.69012909,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.72497471,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.94508319,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.99727313,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.90304869,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,C_mode,0.89498079,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,76.263037,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,103.6628,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,166.51862,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,250.39732,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,457.37204,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,499.21816,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,434.31296,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,386.15944,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,300.68318,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS,176.42536,samples,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.076263037,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.1036628,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.16651862,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.25039732,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.45737204,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.49921816,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.43431296,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.38615944,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.30068318,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,ESS_N,0.17642536,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.006575262,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.017314224,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.035482746,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.03763239,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.081041789,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.10850797,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.084965821,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.057143972,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.15573339,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,R_high_E,0.33900229,fraction,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.13150419,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.24231276,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.40875662,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.50038661,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.60124272,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.62949721,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.82485184,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.86363572,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.72668055,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,U_normalized,0.50365864,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,1,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,2,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,3,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,4,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_04,0.15,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,5,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_05,0.2,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,6,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_06,0.25,,D02,TRUE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,7,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_07,0.3,,D02,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,8,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_08,0.35,,D02,FALSE,TRUE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,9,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_09,0.45,,D06,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_id,10,index,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_10,0.6,,D03,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_se_U,0.02601035,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_01,0,,D10,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_se_U,0.027609988,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_02,0.05,,D09,FALSE,FALSE,chi2_demarcation_sweep
chi2_demarcation,T2_four_well,sigma_sweep,R005,chi2_demarcation__T2_four_well__sigma_sweep__R005,checkpoint_se_U,0.020403352,normalized_unit,configs/experiments/chi2_demarcation/T2_four_well/sigma_sweep.yaml,ckpt_03,0.1,,D03,FALSE,FALSE,chi2_demarcation_sweep
